snapped_at,price,market_cap,total_volume
2021-06-26 00:00:00 UTC,0.9977055571965039,51315458.91203022,2773597.5591624
2021-06-27 00:00:00 UTC,1.0089647477291392,51699886.89956502,431964.8960641118
2021-06-28 00:00:00 UTC,1.0027982644588616,51487853.601138555,542608.7823278633
2021-06-29 00:00:00 UTC,1.0018173698430721,51418735.24307764,645108.6161695522
2021-06-30 00:00:00 UTC,0.9997443884652258,51388358.8071099,1029365.9923663855
2021-07-01 00:00:00 UTC,1.003605424179247,51381705.955354385,808904.4280001929
2021-07-02 00:00:00 UTC,1.0022234378173764,51576292.88805322,534919.2755212212
2021-07-03 00:00:00 UTC,1.0031584389885997,51815814.16720774,1423090.9368967304
2021-07-04 00:00:00 UTC,1.0076911868920697,51849975.624917865,838338.4123659964
2021-07-05 00:00:00 UTC,0.9912984792894189,51294207.911859415,581028.8471766304
2021-07-06 00:00:00 UTC,0.9979001855940615,51601547.48050585,1322785.864457231
2021-07-07 00:00:00 UTC,1.0028162269877055,51703453.584238656,504353.0687094696
2021-07-08 00:00:00 UTC,0.9941215325525423,51210459.94784218,1070943.7819314739
2021-07-09 00:00:00 UTC,1.002209556774831,51546549.02189846,1550090.1747859875
2021-07-10 00:00:00 UTC,1.0007576637973592,51530371.35848891,532975.4557221541
2021-07-11 00:00:00 UTC,1.0077896135742337,51871918.10667377,1131457.6878274349
2021-07-12 00:00:00 UTC,0.9998315390326703,51483747.202625886,448512.93547592213
2021-07-13 00:00:00 UTC,1.010395567338468,52416272.97977249,547204.4376583892
2021-07-14 00:00:00 UTC,1.002066275974653,51972963.888256155,671251.8418612389
2021-07-15 00:00:00 UTC,1.0004313155143008,51809953.92082461,1577214.8729053864
2021-07-16 00:00:00 UTC,1.0018456754328695,51997852.24514612,1762965.4458662726
2021-07-17 00:00:00 UTC,1.0002983245946269,51776787.50843992,1197597.1778911536
2021-07-18 00:00:00 UTC,0.9982568092939764,51650399.570042774,866681.3686257217
2021-07-19 00:00:00 UTC,1.002392516597396,51707604.34862972,646254.0316370337
2021-07-20 00:00:00 UTC,1.0018560401883974,51756040.99671596,822306.7022795229
2021-07-21 00:00:00 UTC,1.0068001072494046,52080735.93200573,1355589.7428828138
2021-07-22 00:00:00 UTC,1.0123958758990925,52310196.21865226,2152528.6209204057
2021-07-23 00:00:00 UTC,1.0024038312495638,51952809.14634822,403020.4427068676
2021-07-24 00:00:00 UTC,1.0002325714584417,51891681.93585134,1768500.1441917857
2021-07-25 00:00:00 UTC,1.008130713948056,52190328.92578062,1468864.1089768496
2021-07-26 00:00:00 UTC,1.0027404374208382,52204985.8709043,1200483.5871275188
2021-07-27 00:00:00 UTC,0.9971369494775773,52242349.86076068,4604290.757356959
2021-07-28 00:00:00 UTC,1.0080462789636448,52387276.2912076,1348018.9054253644
2021-07-29 00:00:00 UTC,1.0008589298531214,52368745.323607266,1307527.477746952
2021-07-30 00:00:00 UTC,0.9983987026439154,52456967.250485554,1738926.4358013864
2021-07-31 00:00:00 UTC,0.9956726502971771,52551138.24524996,1914110.276533876
2021-08-01 00:00:00 UTC,0.9971966218650222,52499225.34016993,1676820.0075662306
2021-08-02 00:00:00 UTC,1.0053721090469487,52862642.27090024,2312007.925261778
